timestamp_utc,open,high,low,close
2026-01-03 08:30:00,1.17260,1.17306,1.17243,1.17281
2026-01-03 08:45:00,1.17281,1.17307,1.17255,1.17285
2026-01-03 09:00:00,1.17285,1.17363,1.17269,1.17312
2026-01-03 09:15:00,1.17313,1.17374,1.17293,1.17318
2026-01-03 09:30:00,1.17318,1.17320,1.17239,1.17286
2026-01-03 09:45:00,1.17284,1.17295,1.17204,1.17213
2026-01-03 10:00:00,1.17214,1.17221,1.17154,1.17157
2026-01-03 10:15:00,1.17156,1.17175,1.17133,1.17135
2026-01-03 10:30:00,1.17134,1.17184,1.17132,1.17169
2026-01-03 10:45:00,1.17170,1.17236,1.17160,1.17209
2026-01-03 11:00:00,1.17210,1.17220,1.17175,1.17183
2026-01-03 11:15:00,1.17182,1.17197,1.17158,1.17197
2026-01-03 11:30:00,1.17198,1.17224,1.17151,1.17195
2026-01-03 11:45:00,1.17197,1.17223,1.17174,1.17219
2026-01-03 12:00:00,1.17218,1.17248,1.17206,1.17236
2026-01-03 12:15:00,1.17237,1.17259,1.17226,1.17249
2026-01-03 12:30:00,1.17249,1.17271,1.17221,1.17269
2026-01-03 12:45:00,1.17268,1.17269,1.17212,1.17235
2026-01-03 13:00:00,1.17235,1.17258,1.17202,1.17245
2026-01-03 13:15:00,1.17249,1.17289,1.17213,1.17214
2026-01-03 13:30:00,1.17215,1.17227,1.17182,1.17194
2026-01-03 13:45:00,1.17192,1.17233,1.17182,1.17214
2026-01-03 14:00:00,1.17214,1.17234,1.17191,1.17201
2026-01-03 14:15:00,1.17203,1.17272,1.17158,1.17267
2026-01-03 14:30:00,1.17266,1.17289,1.17249,1.17259
2026-01-03 14:45:00,1.17260,1.17305,1.17251,1.17285
2026-01-03 15:00:00,1.17283,1.17368,1.17282,1.17338
2026-01-03 15:15:00,1.17337,1.17375,1.17318,1.17351
2026-01-03 15:30:00,1.17351,1.17419,1.17331,1.17388
2026-01-03 15:45:00,1.17389,1.17520,1.17378,1.17504
2026-01-03 16:00:00,1.17505,1.17542,1.17442,1.17442
2026-01-03 16:15:00,1.17441,1.17460,1.17415,1.17446
2026-01-03 16:30:00,1.17446,1.17463,1.17372,1.17374
2026-01-03 16:45:00,1.17373,1.17380,1.17339,1.17374
2026-01-03 17:00:00,1.17372,1.17376,1.17318,1.17341
2026-01-03 17:15:00,1.17341,1.17361,1.17310,1.17334
2026-01-03 17:30:00,1.17335,1.17367,1.17326,1.17337
2026-01-03 17:45:00,1.17337,1.17353,1.17285,1.17306
2026-01-03 18:00:00,1.17307,1.17312,1.17245,1.17250
2026-01-03 18:15:00,1.17253,1.17267,1.17227,1.17231
2026-01-03 18:30:00,1.17232,1.17232,1.17165,1.17169
2026-01-03 18:45:00,1.17171,1.17197,1.17152,1.17188
2026-01-03 19:00:00,1.17190,1.17191,1.17145,1.17169
2026-01-03 19:15:00,1.17170,1.17183,1.17148,1.17165
2026-01-03 19:30:00,1.17165,1.17174,1.17141,1.17169
2026-01-03 19:45:00,1.17170,1.17242,1.17170,1.17231
2026-01-03 20:00:00,1.17234,1.17236,1.17152,1.17185
2026-01-03 20:15:00,1.17186,1.17213,1.17185,1.17209
2026-01-03 20:30:00,1.17209,1.17221,1.17180,1.17182
2026-01-03 20:45:00,1.17183,1.17189,1.17154,1.17174
2026-01-03 21:00:00,1.17173,1.17227,1.17171,1.17210
2026-01-03 21:15:00,1.17211,1.17218,1.17200,1.17211
2026-01-03 21:30:00,1.17211,1.17231,1.17182,1.17187
2026-01-03 21:45:00,1.17187,1.17212,1.17172,1.17199
2026-01-05 22:00:00,1.17203,1.17209,1.17180,1.17207
2026-01-05 22:15:00,1.17208,1.17219,1.17202,1.17208
2026-01-05 22:30:00,1.17207,1.17212,1.17192,1.17199
2026-01-05 22:45:00,1.17212,1.17212,1.17097,1.17109
2026-01-05 23:00:00,1.17107,1.17126,1.16999,1.17116
2026-01-05 23:15:00,1.17116,1.17125,1.17085,1.17087
2026-01-05 23:30:00,1.17087,1.17087,1.17025,1.17038
2026-01-05 23:45:00,1.17037,1.17079,1.17022,1.17050
2026-01-06 00:00:00,1.17050,1.17100,1.17041,1.17080
2026-01-06 00:15:00,1.17079,1.17110,1.17057,1.17074
2026-01-06 00:30:00,1.17076,1.17101,1.17050,1.17069
2026-01-06 00:45:00,1.17070,1.17083,1.17034,1.17049
2026-01-06 01:00:00,1.17049,1.17067,1.17004,1.17032
2026-01-06 01:15:00,1.17033,1.17073,1.17016,1.17019
2026-01-06 01:30:00,1.17018,1.17055,1.17013,1.17054
2026-01-06 01:45:00,1.17057,1.17059,1.16995,1.17003
2026-01-06 02:00:00,1.17002,1.17016,1.16943,1.16973
2026-01-06 02:15:00,1.16973,1.16985,1.16911,1.16927
2026-01-06 02:30:00,1.16925,1.16938,1.16842,1.16851
2026-01-06 02:45:00,1.16851,1.16889,1.16839,1.16885
2026-01-06 03:00:00,1.16884,1.16907,1.16823,1.16828
2026-01-06 03:15:00,1.16830,1.16835,1.16721,1.16735
2026-01-06 03:30:00,1.16735,1.16762,1.16722,1.16752
2026-01-06 03:45:00,1.16750,1.16780,1.16744,1.16752
2026-01-06 04:00:00,1.16750,1.16778,1.16742,1.16755
2026-01-06 04:15:00,1.16756,1.16781,1.16741,1.16741
2026-01-06 04:30:00,1.16740,1.16796,1.16731,1.16788
2026-01-06 04:45:00,1.16789,1.16828,1.16787,1.16819
2026-01-06 05:00:00,1.16819,1.16823,1.16802,1.16817
2026-01-06 05:15:00,1.16818,1.16837,1.16812,1.16836
2026-01-06 05:30:00,1.16835,1.16849,1.16831,1.16845
2026-01-06 05:45:00,1.16846,1.16859,1.16836,1.16853
2026-01-06 06:00:00,1.16853,1.16862,1.16781,1.16841
2026-01-06 06:15:00,1.16840,1.16877,1.16834,1.16873
2026-01-06 06:30:00,1.16873,1.16899,1.16871,1.16898
2026-01-06 06:45:00,1.16898,1.16918,1.16888,1.16910
2026-01-06 07:00:00,1.16910,1.16914,1.16851,1.16857
2026-01-06 07:15:00,1.16855,1.16920,1.16843,1.16901
2026-01-06 07:30:00,1.16899,1.16901,1.16843,1.16878
2026-01-06 07:45:00,1.16877,1.16909,1.16834,1.16862
2026-01-06 08:00:00,1.16860,1.16891,1.16828,1.16869
2026-01-06 08:15:00,1.16870,1.16945,1.16861,1.16942
2026-01-06 08:30:00,1.16943,1.16948,1.16821,1.16831
2026-01-06 08:45:00,1.16830,1.16841,1.16810,1.16832
2026-01-06 09:00:00,1.16829,1.16858,1.16764,1.16792
2026-01-06 09:15:00,1.16796,1.16874,1.16796,1.16822
2026-01-06 09:30:00,1.16820,1.16820,1.16747,1.16755
2026-01-06 09:45:00,1.16756,1.16830,1.16736,1.16823
2026-01-06 10:00:00,1.16824,1.16872,1.16797,1.16853
2026-01-06 10:15:00,1.16852,1.16883,1.16822,1.16822
2026-01-06 10:30:00,1.16819,1.16863,1.16807,1.16853
2026-01-06 10:45:00,1.16853,1.16899,1.16842,1.16898
2026-01-06 11:00:00,1.16897,1.16909,1.16806,1.16806
2026-01-06 11:15:00,1.16808,1.16879,1.16807,1.16817
2026-01-06 11:30:00,1.16817,1.16866,1.16815,1.16850
2026-01-06 11:45:00,1.16850,1.16851,1.16799,1.16813
2026-01-06 12:00:00,1.16814,1.16817,1.16775,1.16800
2026-01-06 12:15:00,1.16802,1.16826,1.16790,1.16811
2026-01-06 12:30:00,1.16812,1.16851,1.16769,1.16792
2026-01-06 12:45:00,1.16792,1.16798,1.16698,1.16707
2026-01-06 13:00:00,1.16708,1.16716,1.16605,1.16653
2026-01-06 13:15:00,1.16653,1.16677,1.16614,1.16625
2026-01-06 13:30:00,1.16626,1.16657,1.16588,1.16601
2026-01-06 13:45:00,1.16603,1.16752,1.16596,1.16744
2026-01-06 14:00:00,1.16744,1.16828,1.16732,1.16807
2026-01-06 14:15:00,1.16806,1.16823,1.16775,1.16784
2026-01-06 14:30:00,1.16783,1.16798,1.16743,1.16780
2026-01-06 14:45:00,1.16779,1.16872,1.16757,1.16851
2026-01-06 15:00:00,1.16851,1.16952,1.16848,1.16945
2026-01-06 15:15:00,1.16945,1.16984,1.16918,1.16961
2026-01-06 15:30:00,1.16961,1.16999,1.16941,1.16964
2026-01-06 15:45:00,1.16966,1.17045,1.16920,1.17045
2026-01-06 16:00:00,1.17045,1.17120,1.17040,1.17099
2026-01-06 16:15:00,1.17099,1.17113,1.17070,1.17102
2026-01-06 16:30:00,1.17101,1.17185,1.17093,1.17141
2026-01-06 16:45:00,1.17142,1.17157,1.17122,1.17148
2026-01-06 17:00:00,1.17147,1.17163,1.17100,1.17111
2026-01-06 17:15:00,1.17112,1.17196,1.17111,1.17174
2026-01-06 17:30:00,1.17174,1.17181,1.17112,1.17115
2026-01-06 17:45:00,1.17116,1.17153,1.17113,1.17143
2026-01-06 18:00:00,1.17142,1.17198,1.17133,1.17184
2026-01-06 18:15:00,1.17184,1.17205,1.17181,1.17193
2026-01-06 18:30:00,1.17191,1.17244,1.17191,1.17224
2026-01-06 18:45:00,1.17226,1.17254,1.17198,1.17250
2026-01-06 19:00:00,1.17250,1.17270,1.17230,1.17237
2026-01-06 19:15:00,1.17236,1.17265,1.17220,1.17256
2026-01-06 19:30:00,1.17256,1.17286,1.17247,1.17253
2026-01-06 19:45:00,1.17254,1.17285,1.17253,1.17271
2026-01-06 20:00:00,1.17269,1.17286,1.17261,1.17274
2026-01-06 20:15:00,1.17276,1.17278,1.17244,1.17250
2026-01-06 20:30:00,1.17251,1.17278,1.17250,1.17267
2026-01-06 20:45:00,1.17264,1.17268,1.17236,1.17246
2026-01-06 21:00:00,1.17247,1.17251,1.17228,1.17245
2026-01-06 21:15:00,1.17244,1.17263,1.17212,1.17226
2026-01-06 21:30:00,1.17225,1.17235,1.17204,1.17204
2026-01-06 21:45:00,1.17204,1.17217,1.17194,1.17210
2026-01-06 22:00:00,1.17210,1.17213,1.17165,1.17207
2026-01-06 22:15:00,1.17208,1.17220,1.17199,1.17218
2026-01-06 22:30:00,1.17217,1.17217,1.17194,1.17201
2026-01-06 22:45:00,1.17200,1.17203,1.17183,1.17184
2026-01-06 23:00:00,1.17185,1.17213,1.17178,1.17189
2026-01-06 23:15:00,1.17188,1.17194,1.17176,1.17178
2026-01-06 23:30:00,1.17177,1.17179,1.17161,1.17166
2026-01-06 23:45:00,1.17166,1.17166,1.17128,1.17144
2026-01-07 00:00:00,1.17144,1.17166,1.17138,1.17149
2026-01-07 00:15:00,1.17148,1.17165,1.17123,1.17125
2026-01-07 00:30:00,1.17124,1.17137,1.17106,1.17127
2026-01-07 00:45:00,1.17128,1.17168,1.17115,1.17166
2026-01-07 01:00:00,1.17166,1.17203,1.17126,1.17134
2026-01-07 01:15:00,1.17136,1.17164,1.17120,1.17152
2026-01-07 01:30:00,1.17152,1.17210,1.17145,1.17201
2026-01-07 01:45:00,1.17202,1.17253,1.17200,1.17253
2026-01-07 02:00:00,1.17253,1.17278,1.17229,1.17231
2026-01-07 02:15:00,1.17230,1.17250,1.17222,1.17235
2026-01-07 02:30:00,1.17236,1.17279,1.17234,1.17276
2026-01-07 02:45:00,1.17277,1.17376,1.17275,1.17371
2026-01-07 03:00:00,1.17371,1.17382,1.17324,1.17329
2026-01-07 03:15:00,1.17331,1.17367,1.17328,1.17346
2026-01-07 03:30:00,1.17344,1.17380,1.17338,1.17367
2026-01-07 03:45:00,1.17368,1.17373,1.17340,1.17343
2026-01-07 04:00:00,1.17343,1.17347,1.17324,1.17332
2026-01-07 04:15:00,1.17334,1.17346,1.17318,1.17325
2026-01-07 04:30:00,1.17330,1.17355,1.17321,1.17331
2026-01-07 04:45:00,1.17334,1.17339,1.17314,1.17336
2026-01-07 05:00:00,1.17334,1.17366,1.17329,1.17365
2026-01-07 05:15:00,1.17364,1.17367,1.17350,1.17362
2026-01-07 05:30:00,1.17361,1.17369,1.17328,1.17328
2026-01-07 05:45:00,1.17329,1.17333,1.17271,1.17287
2026-01-07 06:00:00,1.17288,1.17324,1.17285,1.17316
2026-01-07 06:15:00,1.17317,1.17351,1.17311,1.17347
2026-01-07 06:30:00,1.17348,1.17365,1.17337,1.17343
2026-01-07 06:45:00,1.17343,1.17370,1.17340,1.17361
2026-01-07 07:00:00,1.17361,1.17428,1.17361,1.17377
2026-01-07 07:15:00,1.17380,1.17381,1.17327,1.17345
2026-01-07 07:30:00,1.17344,1.17392,1.17338,1.17358
2026-01-07 07:45:00,1.17358,1.17368,1.17257,1.17289
2026-01-07 08:00:00,1.17288,1.17350,1.17270,1.17335
2026-01-07 08:15:00,1.17337,1.17388,1.17274,1.17279
2026-01-07 08:30:00,1.17280,1.17300,1.17259,1.17270
2026-01-07 08:45:00,1.17268,1.17325,1.17259,1.17281
2026-01-07 09:00:00,1.17282,1.17287,1.17170,1.17177
2026-01-07 09:15:00,1.17179,1.17187,1.17095,1.17116
2026-01-07 09:30:00,1.17114,1.17143,1.17080,1.17136
2026-01-07 09:45:00,1.17134,1.17181,1.17130,1.17132
2026-01-07 10:00:00,1.17132,1.17156,1.17097,1.17108
2026-01-07 10:15:00,1.17110,1.17161,1.17082,1.17145
2026-01-07 10:30:00,1.17146,1.17171,1.17120,1.17124
2026-01-07 10:45:00,1.17124,1.17143,1.17110,1.17126
2026-01-07 11:00:00,1.17126,1.17130,1.17049,1.17070
2026-01-07 11:15:00,1.17072,1.17099,1.17050,1.17086
2026-01-07 11:30:00,1.17087,1.17108,1.17071,1.17087
2026-01-07 11:45:00,1.17085,1.17095,1.17049,1.17061
2026-01-07 12:00:00,1.17063,1.17117,1.17063,1.17117
2026-01-07 12:15:00,1.17116,1.17121,1.17060,1.17062
2026-01-07 12:30:00,1.17061,1.17074,1.16991,1.17023
2026-01-07 12:45:00,1.17021,1.17045,1.16969,1.17009
2026-01-07 13:00:00,1.17011,1.17092,1.16972,1.17070
2026-01-07 13:15:00,1.17072,1.17088,1.17037,1.17067
2026-01-07 13:30:00,1.17067,1.17135,1.17058,1.17104
2026-01-07 13:45:00,1.17103,1.17121,1.17048,1.17108
2026-01-07 14:00:00,1.17109,1.17174,1.17109,1.17137
2026-01-07 14:15:00,1.17136,1.17137,1.17024,1.17052
2026-01-07 14:30:00,1.17053,1.17095,1.16990,1.17085
2026-01-07 14:45:00,1.17085,1.17141,1.17065,1.17090
2026-01-07 15:00:00,1.17089,1.17089,1.16950,1.16958
2026-01-07 15:15:00,1.16955,1.16976,1.16877,1.16894
2026-01-07 15:30:00,1.16894,1.16915,1.16838,1.16913
2026-01-07 15:45:00,1.16911,1.16963,1.16871,1.16952
2026-01-07 16:00:00,1.16952,1.16982,1.16856,1.16918
2026-01-07 16:15:00,1.16918,1.16929,1.16868,1.16872
2026-01-07 16:30:00,1.16870,1.16911,1.16862,1.16884
2026-01-07 16:45:00,1.16883,1.16918,1.16857,1.16880
2026-01-07 17:00:00,1.16878,1.16931,1.16868,1.16922
2026-01-07 17:15:00,1.16923,1.16961,1.16915,1.16939
2026-01-07 17:30:00,1.16942,1.16960,1.16925,1.16957
2026-01-07 17:45:00,1.16956,1.17006,1.16951,1.17005
2026-01-07 18:00:00,1.17005,1.17020,1.16956,1.16990
2026-01-07 18:15:00,1.16990,1.17009,1.16936,1.16945
2026-01-07 18:30:00,1.16946,1.16947,1.16908,1.16935
2026-01-07 18:45:00,1.16936,1.16940,1.16868,1.16882
2026-01-07 19:00:00,1.16882,1.16902,1.16841,1.16863
2026-01-07 19:15:00,1.16862,1.16882,1.16847,1.16851
2026-01-07 19:30:00,1.16850,1.16871,1.16837,1.16859
2026-01-07 19:45:00,1.16859,1.16909,1.16840,1.16896
2026-01-07 20:00:00,1.16897,1.16922,1.16894,1.16897
2026-01-07 20:15:00,1.16895,1.16916,1.16885,1.16897
2026-01-07 20:30:00,1.16898,1.16930,1.16888,1.16927
2026-01-07 20:45:00,1.16929,1.16931,1.16864,1.16867
2026-01-07 21:00:00,1.16869,1.16880,1.16854,1.16870
2026-01-07 21:15:00,1.16869,1.16887,1.16844,1.16849
2026-01-07 21:30:00,1.16851,1.16874,1.16849,1.16871
2026-01-07 21:45:00,1.16869,1.16885,1.16866,1.16885
2026-01-07 22:00:00,1.16881,1.16881,1.16847,1.16858
2026-01-07 22:15:00,1.16858,1.16879,1.16857,1.16871
2026-01-07 22:30:00,1.16867,1.16876,1.16865,1.16872
2026-01-07 22:45:00,1.16872,1.16881,1.16868,1.16879
2026-01-07 23:00:00,1.16880,1.16892,1.16872,1.16880
2026-01-07 23:15:00,1.16878,1.16903,1.16877,1.16894
2026-01-07 23:30:00,1.16894,1.16899,1.16884,1.16885
2026-01-07 23:45:00,1.16885,1.16887,1.16866,1.16868
2026-01-08 00:00:00,1.16870,1.16894,1.16851,1.16864
2026-01-08 00:15:00,1.16864,1.16884,1.16861,1.16867
2026-01-08 00:30:00,1.16865,1.16941,1.16859,1.16908
2026-01-08 00:45:00,1.16906,1.16917,1.16893,1.16916
2026-01-08 01:00:00,1.16916,1.16941,1.16906,1.16919
2026-01-08 01:15:00,1.16920,1.16922,1.16897,1.16910
2026-01-08 01:30:00,1.16909,1.16984,1.16907,1.16980
2026-01-08 01:45:00,1.16977,1.17005,1.16945,1.16957
2026-01-08 02:00:00,1.16956,1.17025,1.16951,1.17001
2026-01-08 02:15:00,1.17002,1.17014,1.16963,1.16973
2026-01-08 02:30:00,1.16972,1.16987,1.16953,1.16977
2026-01-08 02:45:00,1.16976,1.16980,1.16952,1.16960
2026-01-08 03:00:00,1.16958,1.16996,1.16958,1.16979
2026-01-08 03:15:00,1.16976,1.17001,1.16972,1.16986
2026-01-08 03:30:00,1.16985,1.16998,1.16981,1.16981
2026-01-08 03:45:00,1.16980,1.16994,1.16977,1.16983
2026-01-08 04:00:00,1.16985,1.17019,1.16985,1.16998
2026-01-08 04:15:00,1.16995,1.17000,1.16946,1.16948
2026-01-08 04:30:00,1.16948,1.16968,1.16934,1.16965
2026-01-08 04:45:00,1.16963,1.16969,1.16908,1.16909
2026-01-08 05:00:00,1.16907,1.16938,1.16907,1.16920
2026-01-08 05:15:00,1.16921,1.16939,1.16919,1.16927
2026-01-08 05:30:00,1.16925,1.16933,1.16911,1.16916
2026-01-08 05:45:00,1.16914,1.16942,1.16911,1.16929
2026-01-08 06:00:00,1.16928,1.16938,1.16919,1.16927
2026-01-08 06:15:00,1.16926,1.16953,1.16925,1.16951
2026-01-08 06:30:00,1.16952,1.16958,1.16929,1.16939
2026-01-08 06:45:00,1.16939,1.16995,1.16938,1.16973
2026-01-08 07:00:00,1.16974,1.16987,1.16947,1.16947
2026-01-08 07:15:00,1.16945,1.16945,1.16906,1.16908
2026-01-08 07:30:00,1.16909,1.16909,1.16815,1.16869
2026-01-08 07:45:00,1.16870,1.16874,1.16784,1.16827
2026-01-08 08:00:00,1.16825,1.16842,1.16759,1.16765
2026-01-08 08:15:00,1.16765,1.16801,1.16728,1.16749
2026-01-08 08:30:00,1.16754,1.16842,1.16750,1.16812
2026-01-08 08:45:00,1.16811,1.16873,1.16808,1.16857
2026-01-08 09:00:00,1.16856,1.16868,1.16820,1.16836
2026-01-08 09:15:00,1.16834,1.16841,1.16813,1.16841
2026-01-08 09:30:00,1.16844,1.16867,1.16811,1.16855
2026-01-08 09:45:00,1.16855,1.16867,1.16828,1.16840
2026-01-08 10:00:00,1.16841,1.16892,1.16832,1.16882
2026-01-08 10:15:00,1.16882,1.16928,1.16869,1.16918
2026-01-08 10:30:00,1.16918,1.16939,1.16906,1.16911
2026-01-08 10:45:00,1.16908,1.16932,1.16869,1.16882
2026-01-08 11:00:00,1.16883,1.16916,1.16850,1.16881
2026-01-08 11:15:00,1.16881,1.16924,1.16879,1.16898
2026-01-08 11:30:00,1.16896,1.16913,1.16850,1.16862
2026-01-08 11:45:00,1.16860,1.16896,1.16854,1.16892
2026-01-08 12:00:00,1.16892,1.16911,1.16810,1.16831
2026-01-08 12:15:00,1.16829,1.16862,1.16818,1.16851
2026-01-08 12:30:00,1.16853,1.16875,1.16829,1.16837
2026-01-08 12:45:00,1.16836,1.16880,1.16836,1.16876
2026-01-08 13:00:00,1.16876,1.16881,1.16820,1.16826
2026-01-08 13:15:00,1.16830,1.16885,1.16823,1.16873
2026-01-08 13:30:00,1.16870,1.16934,1.16834,1.16916
2026-01-08 13:45:00,1.16914,1.16946,1.16903,1.16914
2026-01-08 14:00:00,1.16914,1.16938,1.16893,1.16913
2026-01-08 14:15:00,1.16914,1.16920,1.16869,1.16892
2026-01-08 14:30:00,1.16895,1.16938,1.16890,1.16917
2026-01-08 14:45:00,1.16920,1.16983,1.16905,1.16963
2026-01-08 15:00:00,1.16964,1.16985,1.16848,1.16888
2026-01-08 15:15:00,1.16888,1.16893,1.16797,1.16868
2026-01-08 15:30:00,1.16870,1.16964,1.16869,1.16951
2026-01-08 15:45:00,1.16953,1.16956,1.16831,1.16901
2026-01-08 16:00:00,1.16900,1.16931,1.16823,1.16827
2026-01-08 16:15:00,1.16829,1.16879,1.16822,1.16854
2026-01-08 16:30:00,1.16856,1.16906,1.16844,1.16892
2026-01-08 16:45:00,1.16892,1.16893,1.16841,1.16893
2026-01-08 17:00:00,1.16892,1.16948,1.16873,1.16880
2026-01-08 17:15:00,1.16879,1.16900,1.16862,1.16895
2026-01-08 17:30:00,1.16895,1.16911,1.16877,1.16903
2026-01-08 17:45:00,1.16904,1.16916,1.16861,1.16879
2026-01-08 18:00:00,1.16880,1.16904,1.16856,1.16888
2026-01-08 18:15:00,1.16888,1.16893,1.16867,1.16873
2026-01-08 18:30:00,1.16873,1.16895,1.16871,1.16885
2026-01-08 18:45:00,1.16884,1.16887,1.16824,1.16828
2026-01-08 19:00:00,1.16830,1.16852,1.16797,1.16814
2026-01-08 19:15:00,1.16815,1.16817,1.16786,1.16796
2026-01-08 19:30:00,1.16798,1.16828,1.16789,1.16813
2026-01-08 19:45:00,1.16813,1.16839,1.16806,1.16823
2026-01-08 20:00:00,1.16825,1.16838,1.16804,1.16812
2026-01-08 20:15:00,1.16812,1.16831,1.16795,1.16807
2026-01-08 20:30:00,1.16805,1.16826,1.16800,1.16809
2026-01-08 20:45:00,1.16809,1.16814,1.16788,1.16788
2026-01-08 21:00:00,1.16788,1.16791,1.16763,1.16777
2026-01-08 21:15:00,1.16778,1.16778,1.16751,1.16757
2026-01-08 21:30:00,1.16756,1.16763,1.16736,1.16763
2026-01-08 21:45:00,1.16762,1.16767,1.16732,1.16732
2026-01-08 22:00:00,1.16728,1.16769,1.16727,1.16742
2026-01-08 22:15:00,1.16743,1.16771,1.16742,1.16769
2026-01-08 22:30:00,1.16770,1.16775,1.16766,1.16773
2026-01-08 22:45:00,1.16772,1.16773,1.16766,1.16768
2026-01-08 23:00:00,1.16771,1.16775,1.16754,1.16765
2026-01-08 23:15:00,1.16768,1.16771,1.16763,1.16763
2026-01-08 23:30:00,1.16760,1.16762,1.16749,1.16759
2026-01-08 23:45:00,1.16758,1.16768,1.16755,1.16767
2026-01-09 00:00:00,1.16768,1.16779,1.16763,1.16770
2026-01-09 00:15:00,1.16767,1.16777,1.16760,1.16770
2026-01-09 00:30:00,1.16769,1.16780,1.16764,1.16764
2026-01-09 00:45:00,1.16765,1.16778,1.16757,1.16757
2026-01-09 01:00:00,1.16755,1.16778,1.16748,1.16768
2026-01-09 01:15:00,1.16769,1.16778,1.16757,1.16758
2026-01-09 01:30:00,1.16756,1.16760,1.16728,1.16731
2026-01-09 01:45:00,1.16730,1.16753,1.16730,1.16746
2026-01-09 02:00:00,1.16744,1.16758,1.16734,1.16748
2026-01-09 02:15:00,1.16747,1.16755,1.16724,1.16743
2026-01-09 02:30:00,1.16741,1.16801,1.16740,1.16795
2026-01-09 02:45:00,1.16794,1.16805,1.16782,1.16800
2026-01-09 03:00:00,1.16800,1.16818,1.16798,1.16805
2026-01-09 03:15:00,1.16804,1.16819,1.16800,1.16815
2026-01-09 03:30:00,1.16815,1.16828,1.16800,1.16805
2026-01-09 03:45:00,1.16804,1.16806,1.16787,1.16799
2026-01-09 04:00:00,1.16797,1.16798,1.16778,1.16797
2026-01-09 04:15:00,1.16797,1.16809,1.16786,1.16787
2026-01-09 04:30:00,1.16786,1.16797,1.16777,1.16797
2026-01-09 04:45:00,1.16800,1.16809,1.16787,1.16803
2026-01-09 05:00:00,1.16801,1.16808,1.16784,1.16788
2026-01-09 05:15:00,1.16789,1.16794,1.16773,1.16780
2026-01-09 05:30:00,1.16778,1.16827,1.16778,1.16813
2026-01-09 05:45:00,1.16815,1.16828,1.16800,1.16824
2026-01-09 06:00:00,1.16822,1.16828,1.16793,1.16813
2026-01-09 06:15:00,1.16815,1.16815,1.16747,1.16757
2026-01-09 06:30:00,1.16757,1.16811,1.16757,1.16796
2026-01-09 06:45:00,1.16794,1.16826,1.16782,1.16815
2026-01-09 07:00:00,1.16812,1.16826,1.16774,1.16782
2026-01-09 07:15:00,1.16780,1.16812,1.16775,1.16793
2026-01-09 07:30:00,1.16795,1.16828,1.16787,1.16815
