timestamp_utc,open,high,low,close
2026-01-02 22:42:00,1.17469,1.17469,1.17463,1.17464
2026-01-02 22:43:00,1.17464,1.17468,1.17463,1.17465
2026-01-02 22:44:00,1.17465,1.17467,1.17464,1.17467
2026-01-02 22:45:00,1.17467,1.17468,1.17464,1.17466
2026-01-02 22:46:00,1.17463,1.17465,1.17463,1.17465
2026-01-02 22:47:00,1.17464,1.17465,1.17463,1.17464
2026-01-02 22:48:00,1.17464,1.17464,1.17463,1.17464
2026-01-02 22:49:00,1.17463,1.17467,1.17463,1.17466
2026-01-02 22:50:00,1.17465,1.17467,1.17465,1.17467
2026-01-02 22:51:00,1.17466,1.17472,1.17466,1.17467
2026-01-02 22:52:00,1.17466,1.17469,1.17466,1.17467
2026-01-02 22:53:00,1.17467,1.17474,1.17459,1.17466
2026-01-02 22:54:00,1.17470,1.17482,1.17465,1.17467
2026-01-02 22:55:00,1.17469,1.17469,1.17460,1.17463
2026-01-02 22:56:00,1.17462,1.17481,1.17460,1.17460
2026-01-02 22:57:00,1.17467,1.17470,1.17461,1.17463
2026-01-02 22:58:00,1.17462,1.17473,1.17462,1.17463
2026-01-02 22:59:00,1.17462,1.17473,1.17462,1.17466
2026-01-02 23:00:00,1.17464,1.17481,1.17462,1.17471
2026-01-02 23:01:00,1.17468,1.17484,1.17458,1.17458
2026-01-02 23:02:00,1.17468,1.17477,1.17462,1.17472
2026-01-02 23:03:00,1.17470,1.17477,1.17465,1.17473
2026-01-02 23:04:00,1.17473,1.17473,1.17472,1.17472
2026-01-02 23:05:00,1.17475,1.17477,1.17471,1.17471
2026-01-02 23:06:00,1.17474,1.17475,1.17471,1.17473
2026-01-02 23:07:00,1.17474,1.17475,1.17472,1.17472
2026-01-02 23:08:00,1.17473,1.17482,1.17467,1.17478
2026-01-02 23:09:00,1.17478,1.17481,1.17476,1.17479
2026-01-02 23:10:00,1.17480,1.17482,1.17477,1.17477
2026-01-02 23:11:00,1.17479,1.17480,1.17468,1.17471
2026-01-02 23:12:00,1.17469,1.17471,1.17455,1.17464
2026-01-02 23:13:00,1.17460,1.17463,1.17458,1.17463
2026-01-02 23:14:00,1.17463,1.17465,1.17462,1.17463
2026-01-02 23:15:00,1.17462,1.17466,1.17460,1.17465
2026-01-02 23:16:00,1.17466,1.17466,1.17458,1.17460
2026-01-02 23:17:00,1.17460,1.17474,1.17458,1.17470
2026-01-02 23:18:00,1.17471,1.17471,1.17466,1.17466
2026-01-02 23:19:00,1.17468,1.17473,1.17467,1.17472
2026-01-02 23:20:00,1.17473,1.17479,1.17473,1.17478
2026-01-02 23:21:00,1.17477,1.17479,1.17477,1.17479
2026-01-02 23:22:00,1.17479,1.17479,1.17477,1.17479
2026-01-02 23:23:00,1.17480,1.17485,1.17479,1.17485
2026-01-02 23:24:00,1.17484,1.17485,1.17483,1.17485
2026-01-02 23:25:00,1.17485,1.17485,1.17483,1.17483
2026-01-02 23:26:00,1.17486,1.17490,1.17482,1.17484
2026-01-02 23:27:00,1.17483,1.17483,1.17483,1.17483
2026-01-02 23:28:00,1.17484,1.17484,1.17468,1.17469
2026-01-02 23:29:00,1.17470,1.17473,1.17468,1.17469
2026-01-02 23:30:00,1.17470,1.17473,1.17467,1.17469
2026-01-02 23:31:00,1.17469,1.17470,1.17463,1.17468
2026-01-02 23:32:00,1.17469,1.17477,1.17468,1.17477
2026-01-02 23:33:00,1.17478,1.17480,1.17477,1.17480
2026-01-02 23:34:00,1.17484,1.17486,1.17483,1.17486
2026-01-02 23:35:00,1.17488,1.17493,1.17488,1.17493
2026-01-02 23:36:00,1.17493,1.17493,1.17489,1.17489
2026-01-02 23:37:00,1.17491,1.17492,1.17482,1.17482
2026-01-02 23:38:00,1.17481,1.17482,1.17481,1.17482
2026-01-02 23:39:00,1.17482,1.17486,1.17482,1.17484
2026-01-02 23:40:00,1.17483,1.17488,1.17483,1.17483
2026-01-02 23:41:00,1.17485,1.17486,1.17484,1.17484
2026-01-02 23:42:00,1.17484,1.17492,1.17484,1.17489
2026-01-02 23:43:00,1.17491,1.17493,1.17490,1.17493
2026-01-02 23:44:00,1.17493,1.17493,1.17492,1.17493
2026-01-02 23:45:00,1.17495,1.17499,1.17494,1.17494
2026-01-02 23:46:00,1.17495,1.17495,1.17485,1.17485
2026-01-02 23:47:00,1.17484,1.17489,1.17483,1.17484
2026-01-02 23:48:00,1.17485,1.17488,1.17485,1.17487
2026-01-02 23:49:00,1.17486,1.17486,1.17483,1.17485
2026-01-02 23:50:00,1.17484,1.17490,1.17484,1.17488
2026-01-02 23:51:00,1.17490,1.17490,1.17484,1.17488
2026-01-02 23:52:00,1.17492,1.17495,1.17492,1.17494
2026-01-02 23:53:00,1.17492,1.17492,1.17489,1.17490
2026-01-02 23:54:00,1.17492,1.17496,1.17491,1.17496
2026-01-02 23:55:00,1.17496,1.17496,1.17493,1.17493
2026-01-02 23:56:00,1.17494,1.17494,1.17494,1.17494
2026-01-02 23:57:00,1.17497,1.17497,1.17493,1.17497
2026-01-02 23:58:00,1.17497,1.17498,1.17496,1.17496
2026-01-02 23:59:00,1.17493,1.17507,1.17493,1.17506
2026-01-03 00:00:00,1.17509,1.17511,1.17505,1.17505
2026-01-03 00:01:00,1.17505,1.17510,1.17505,1.17505
2026-01-03 00:02:00,1.17507,1.17507,1.17499,1.17506
2026-01-03 00:03:00,1.17506,1.17508,1.17506,1.17508
2026-01-03 00:04:00,1.17507,1.17507,1.17504,1.17505
2026-01-03 00:05:00,1.17505,1.17505,1.17500,1.17500
2026-01-03 00:06:00,1.17498,1.17504,1.17498,1.17504
2026-01-03 00:07:00,1.17501,1.17507,1.17501,1.17505
2026-01-03 00:08:00,1.17504,1.17515,1.17499,1.17515
2026-01-03 00:09:00,1.17516,1.17529,1.17516,1.17527
2026-01-03 00:10:00,1.17528,1.17532,1.17527,1.17532
2026-01-03 00:11:00,1.17532,1.17532,1.17526,1.17530
2026-01-03 00:12:00,1.17531,1.17531,1.17523,1.17526
2026-01-03 00:13:00,1.17525,1.17532,1.17523,1.17529
2026-01-03 00:14:00,1.17528,1.17529,1.17526,1.17527
2026-01-03 00:15:00,1.17525,1.17525,1.17522,1.17522
2026-01-03 00:16:00,1.17520,1.17523,1.17520,1.17521
2026-01-03 00:17:00,1.17520,1.17522,1.17515,1.17518
2026-01-03 00:18:00,1.17519,1.17520,1.17519,1.17520
2026-01-03 00:19:00,1.17519,1.17523,1.17519,1.17522
2026-01-03 00:20:00,1.17523,1.17523,1.17514,1.17514
2026-01-03 00:21:00,1.17514,1.17520,1.17514,1.17519
2026-01-03 00:22:00,1.17517,1.17517,1.17512,1.17512
2026-01-03 00:23:00,1.17514,1.17521,1.17514,1.17518
2026-01-03 00:24:00,1.17517,1.17519,1.17513,1.17519
2026-01-03 00:25:00,1.17516,1.17518,1.17514,1.17516
2026-01-03 00:26:00,1.17515,1.17515,1.17515,1.17515
2026-01-03 00:27:00,1.17515,1.17515,1.17515,1.17515
2026-01-03 00:28:00,1.17516,1.17516,1.17513,1.17513
2026-01-03 00:29:00,1.17513,1.17517,1.17513,1.17516
2026-01-03 00:30:00,1.17519,1.17525,1.17517,1.17523
2026-01-03 00:31:00,1.17525,1.17526,1.17523,1.17526
2026-01-03 00:32:00,1.17528,1.17528,1.17518,1.17518
2026-01-03 00:33:00,1.17519,1.17519,1.17516,1.17517
2026-01-03 00:34:00,1.17519,1.17520,1.17516,1.17516
2026-01-03 00:35:00,1.17517,1.17523,1.17517,1.17522
2026-01-03 00:36:00,1.17523,1.17528,1.17518,1.17518
2026-01-03 00:37:00,1.17518,1.17519,1.17512,1.17518
2026-01-03 00:38:00,1.17522,1.17526,1.17517,1.17519
2026-01-03 00:39:00,1.17518,1.17518,1.17512,1.17516
2026-01-03 00:40:00,1.17517,1.17518,1.17517,1.17518
2026-01-03 00:41:00,1.17517,1.17522,1.17517,1.17522
2026-01-03 00:42:00,1.17521,1.17523,1.17510,1.17513
2026-01-03 00:43:00,1.17516,1.17518,1.17512,1.17518
2026-01-03 00:44:00,1.17520,1.17522,1.17520,1.17521
2026-01-03 00:45:00,1.17522,1.17530,1.17519,1.17530
2026-01-03 00:46:00,1.17529,1.17534,1.17527,1.17533
2026-01-03 00:47:00,1.17533,1.17537,1.17531,1.17534
2026-01-03 00:48:00,1.17534,1.17536,1.17532,1.17532
2026-01-03 00:49:00,1.17532,1.17533,1.17527,1.17533
2026-01-03 00:50:00,1.17534,1.17540,1.17534,1.17539
2026-01-03 00:51:00,1.17540,1.17545,1.17539,1.17545
2026-01-03 00:52:00,1.17545,1.17549,1.17543,1.17547
2026-01-03 00:53:00,1.17548,1.17550,1.17546,1.17549
2026-01-03 00:54:00,1.17547,1.17549,1.17544,1.17547
2026-01-03 00:55:00,1.17545,1.17550,1.17545,1.17548
2026-01-03 00:56:00,1.17553,1.17558,1.17553,1.17557
2026-01-03 00:57:00,1.17558,1.17562,1.17556,1.17562
2026-01-03 00:58:00,1.17561,1.17563,1.17561,1.17562
2026-01-03 00:59:00,1.17561,1.17562,1.17560,1.17560
2026-01-03 01:00:00,1.17562,1.17576,1.17561,1.17573
2026-01-03 01:01:00,1.17572,1.17581,1.17566,1.17578
2026-01-03 01:02:00,1.17578,1.17587,1.17578,1.17586
2026-01-03 01:03:00,1.17585,1.17589,1.17572,1.17582
2026-01-03 01:04:00,1.17581,1.17588,1.17578,1.17585
2026-01-03 01:05:00,1.17585,1.17604,1.17585,1.17601
2026-01-03 01:06:00,1.17603,1.17604,1.17589,1.17593
2026-01-03 01:07:00,1.17592,1.17603,1.17585,1.17590
2026-01-03 01:08:00,1.17590,1.17591,1.17575,1.17576
2026-01-03 01:09:00,1.17575,1.17588,1.17575,1.17582
2026-01-03 01:10:00,1.17580,1.17582,1.17576,1.17576
2026-01-03 01:11:00,1.17576,1.17579,1.17575,1.17578
2026-01-03 01:12:00,1.17581,1.17582,1.17572,1.17572
2026-01-03 01:13:00,1.17573,1.17578,1.17572,1.17578
2026-01-03 01:14:00,1.17577,1.17577,1.17563,1.17568
2026-01-03 01:15:00,1.17570,1.17572,1.17565,1.17571
2026-01-03 01:16:00,1.17572,1.17582,1.17567,1.17582
2026-01-03 01:17:00,1.17583,1.17586,1.17576,1.17576
2026-01-03 01:18:00,1.17577,1.17583,1.17577,1.17582
2026-01-03 01:19:00,1.17583,1.17586,1.17581,1.17583
2026-01-03 01:20:00,1.17583,1.17583,1.17579,1.17581
2026-01-03 01:21:00,1.17580,1.17590,1.17580,1.17582
2026-01-03 01:22:00,1.17584,1.17588,1.17581,1.17583
2026-01-03 01:23:00,1.17583,1.17591,1.17582,1.17587
2026-01-03 01:24:00,1.17588,1.17592,1.17587,1.17587
2026-01-03 01:25:00,1.17586,1.17591,1.17585,1.17585
2026-01-03 01:26:00,1.17585,1.17585,1.17581,1.17581
2026-01-03 01:27:00,1.17586,1.17591,1.17585,1.17591
2026-01-03 01:28:00,1.17588,1.17592,1.17587,1.17592
2026-01-03 01:29:00,1.17591,1.17602,1.17591,1.17601
2026-01-03 01:30:00,1.17601,1.17616,1.17601,1.17611
2026-01-03 01:31:00,1.17613,1.17613,1.17606,1.17607
2026-01-03 01:32:00,1.17603,1.17604,1.17599,1.17603
2026-01-03 01:33:00,1.17601,1.17601,1.17590,1.17590
2026-01-03 01:34:00,1.17589,1.17589,1.17583,1.17584
2026-01-03 01:35:00,1.17587,1.17592,1.17585,1.17589
2026-01-03 01:36:00,1.17588,1.17590,1.17585,1.17590
2026-01-03 01:37:00,1.17591,1.17593,1.17582,1.17586
2026-01-03 01:38:00,1.17586,1.17589,1.17586,1.17589
2026-01-03 01:39:00,1.17591,1.17591,1.17582,1.17585
2026-01-03 01:40:00,1.17586,1.17589,1.17586,1.17589
2026-01-03 01:41:00,1.17589,1.17591,1.17585,1.17590
2026-01-03 01:42:00,1.17593,1.17596,1.17593,1.17596
2026-01-03 01:43:00,1.17597,1.17597,1.17595,1.17595
2026-01-03 01:44:00,1.17602,1.17603,1.17595,1.17601
2026-01-03 01:45:00,1.17602,1.17602,1.17593,1.17593
2026-01-03 01:46:00,1.17593,1.17597,1.17593,1.17595
2026-01-03 01:47:00,1.17596,1.17597,1.17596,1.17597
2026-01-03 01:48:00,1.17598,1.17608,1.17595,1.17606
2026-01-03 01:49:00,1.17608,1.17618,1.17608,1.17616
2026-01-03 01:50:00,1.17616,1.17621,1.17614,1.17616
2026-01-03 01:51:00,1.17616,1.17623,1.17616,1.17620
2026-01-03 01:52:00,1.17620,1.17626,1.17615,1.17616
2026-01-03 01:53:00,1.17616,1.17617,1.17609,1.17611
2026-01-03 01:54:00,1.17611,1.17614,1.17610,1.17612
2026-01-03 01:55:00,1.17611,1.17618,1.17611,1.17617
2026-01-03 01:56:00,1.17618,1.17618,1.17613,1.17616
2026-01-03 01:57:00,1.17618,1.17618,1.17609,1.17609
2026-01-03 01:58:00,1.17612,1.17613,1.17608,1.17611
2026-01-03 01:59:00,1.17611,1.17611,1.17606,1.17608
2026-01-03 02:00:00,1.17607,1.17617,1.17599,1.17617
2026-01-03 02:01:00,1.17618,1.17623,1.17616,1.17623
2026-01-03 02:02:00,1.17623,1.17625,1.17621,1.17625
2026-01-03 02:03:00,1.17624,1.17627,1.17622,1.17626
2026-01-03 02:04:00,1.17627,1.17629,1.17626,1.17629
2026-01-03 02:05:00,1.17628,1.17629,1.17623,1.17629
2026-01-03 02:06:00,1.17627,1.17636,1.17627,1.17636
2026-01-03 02:07:00,1.17635,1.17636,1.17634,1.17635
2026-01-03 02:08:00,1.17634,1.17634,1.17630,1.17634
2026-01-03 02:09:00,1.17629,1.17634,1.17627,1.17633
2026-01-03 02:10:00,1.17631,1.17633,1.17631,1.17632
2026-01-03 02:11:00,1.17630,1.17633,1.17628,1.17630
2026-01-03 02:12:00,1.17629,1.17629,1.17623,1.17627
2026-01-03 02:13:00,1.17625,1.17629,1.17625,1.17628
2026-01-03 02:14:00,1.17629,1.17633,1.17626,1.17633
2026-01-03 02:15:00,1.17632,1.17633,1.17628,1.17628
2026-01-03 02:16:00,1.17627,1.17627,1.17627,1.17627
2026-01-03 02:17:00,1.17629,1.17633,1.17615,1.17617
2026-01-03 02:18:00,1.17617,1.17623,1.17617,1.17623
2026-01-03 02:19:00,1.17625,1.17625,1.17618,1.17618
2026-01-03 02:20:00,1.17619,1.17621,1.17616,1.17621
2026-01-03 02:21:00,1.17619,1.17619,1.17618,1.17618
2026-01-03 02:22:00,1.17618,1.17618,1.17611,1.17611
2026-01-03 02:23:00,1.17613,1.17613,1.17609,1.17610
2026-01-03 02:24:00,1.17612,1.17618,1.17611,1.17618
2026-01-03 02:25:00,1.17619,1.17620,1.17616,1.17620
2026-01-03 02:26:00,1.17618,1.17618,1.17613,1.17618
2026-01-03 02:27:00,1.17615,1.17616,1.17608,1.17608
2026-01-03 02:28:00,1.17609,1.17611,1.17609,1.17611
2026-01-03 02:29:00,1.17612,1.17613,1.17609,1.17611
2026-01-03 02:30:00,1.17609,1.17609,1.17603,1.17604
2026-01-03 02:31:00,1.17602,1.17602,1.17600,1.17600
2026-01-03 02:32:00,1.17601,1.17601,1.17595,1.17600
2026-01-03 02:33:00,1.17601,1.17603,1.17598,1.17599
2026-01-03 02:34:00,1.17599,1.17603,1.17596,1.17599
2026-01-03 02:35:00,1.17600,1.17600,1.17595,1.17596
2026-01-03 02:36:00,1.17597,1.17600,1.17595,1.17595
2026-01-03 02:37:00,1.17597,1.17599,1.17594,1.17596
2026-01-03 02:38:00,1.17595,1.17597,1.17592,1.17596
2026-01-03 02:39:00,1.17594,1.17596,1.17589,1.17592
2026-01-03 02:40:00,1.17593,1.17593,1.17586,1.17587
2026-01-03 02:41:00,1.17589,1.17591,1.17585,1.17585
2026-01-03 02:42:00,1.17585,1.17587,1.17584,1.17586
2026-01-03 02:43:00,1.17587,1.17598,1.17587,1.17595
2026-01-03 02:44:00,1.17598,1.17601,1.17598,1.17601
2026-01-03 02:45:00,1.17598,1.17601,1.17595,1.17598
2026-01-03 02:46:00,1.17599,1.17602,1.17599,1.17600
2026-01-03 02:47:00,1.17602,1.17602,1.17599,1.17601
2026-01-03 02:48:00,1.17599,1.17599,1.17595,1.17595
2026-01-03 02:49:00,1.17595,1.17595,1.17595,1.17595
2026-01-03 02:50:00,1.17596,1.17597,1.17591,1.17591
2026-01-03 02:51:00,1.17589,1.17589,1.17585,1.17588
2026-01-03 02:52:00,1.17588,1.17592,1.17587,1.17590
2026-01-03 02:53:00,1.17590,1.17590,1.17586,1.17586
2026-01-03 02:54:00,1.17586,1.17586,1.17582,1.17582
2026-01-03 02:55:00,1.17583,1.17586,1.17581,1.17586
2026-01-03 02:56:00,1.17587,1.17588,1.17586,1.17588
2026-01-03 02:57:00,1.17586,1.17587,1.17584,1.17587
2026-01-03 02:58:00,1.17587,1.17593,1.17587,1.17592
2026-01-03 02:59:00,1.17592,1.17592,1.17590,1.17592
2026-01-03 03:00:00,1.17594,1.17607,1.17594,1.17607
2026-01-03 03:01:00,1.17609,1.17613,1.17609,1.17612
2026-01-03 03:02:00,1.17612,1.17621,1.17612,1.17618
2026-01-03 03:03:00,1.17617,1.17617,1.17617,1.17617
2026-01-03 03:04:00,1.17617,1.17617,1.17617,1.17617
2026-01-03 03:05:00,1.17620,1.17620,1.17614,1.17614
2026-01-03 03:06:00,1.17614,1.17622,1.17614,1.17622
2026-01-03 03:07:00,1.17622,1.17622,1.17607,1.17607
2026-01-03 03:08:00,1.17605,1.17613,1.17605,1.17611
2026-01-03 03:09:00,1.17612,1.17616,1.17611,1.17616
2026-01-03 03:10:00,1.17616,1.17617,1.17613,1.17613
2026-01-03 03:11:00,1.17611,1.17611,1.17606,1.17608
2026-01-03 03:12:00,1.17607,1.17608,1.17607,1.17607
2026-01-03 03:13:00,1.17608,1.17613,1.17607,1.17613
2026-01-03 03:14:00,1.17611,1.17618,1.17611,1.17615
2026-01-03 03:15:00,1.17616,1.17620,1.17614,1.17615
2026-01-03 03:16:00,1.17615,1.17617,1.17609,1.17616
2026-01-03 03:17:00,1.17617,1.17621,1.17615,1.17615
2026-01-03 03:18:00,1.17616,1.17617,1.17612,1.17615
2026-01-03 03:19:00,1.17616,1.17622,1.17615,1.17621
2026-01-03 03:20:00,1.17621,1.17621,1.17615,1.17615
2026-01-03 03:21:00,1.17617,1.17617,1.17611,1.17615
2026-01-03 03:22:00,1.17613,1.17613,1.17612,1.17612
2026-01-03 03:23:00,1.17611,1.17614,1.17610,1.17611
2026-01-03 03:24:00,1.17610,1.17620,1.17610,1.17618
2026-01-03 03:25:00,1.17619,1.17619,1.17615,1.17618
2026-01-03 03:26:00,1.17619,1.17621,1.17618,1.17619
2026-01-03 03:27:00,1.17617,1.17622,1.17617,1.17621
2026-01-03 03:28:00,1.17621,1.17623,1.17620,1.17621
2026-01-03 03:29:00,1.17624,1.17630,1.17624,1.17628
2026-01-03 03:30:00,1.17630,1.17632,1.17625,1.17628
2026-01-03 03:31:00,1.17630,1.17630,1.17626,1.17626
2026-01-03 03:32:00,1.17628,1.17630,1.17625,1.17625
2026-01-03 03:33:00,1.17624,1.17625,1.17621,1.17624
2026-01-03 03:34:00,1.17622,1.17622,1.17619,1.17621
2026-01-03 03:35:00,1.17621,1.17624,1.17619,1.17620
2026-01-03 03:36:00,1.17619,1.17630,1.17619,1.17626
2026-01-03 03:37:00,1.17626,1.17626,1.17624,1.17624
2026-01-03 03:38:00,1.17625,1.17626,1.17623,1.17625
2026-01-03 03:39:00,1.17624,1.17624,1.17617,1.17620
2026-01-03 03:40:00,1.17621,1.17628,1.17620,1.17626
2026-01-03 03:41:00,1.17625,1.17630,1.17621,1.17629
2026-01-03 03:42:00,1.17628,1.17629,1.17628,1.17628
2026-01-03 03:43:00,1.17629,1.17630,1.17625,1.17630
2026-01-03 03:44:00,1.17630,1.17634,1.17628,1.17634
2026-01-03 03:45:00,1.17632,1.17637,1.17631,1.17634
2026-01-03 03:46:00,1.17634,1.17634,1.17632,1.17632
2026-01-03 03:47:00,1.17632,1.17634,1.17631,1.17634
2026-01-03 03:48:00,1.17636,1.17636,1.17634,1.17634
2026-01-03 03:49:00,1.17636,1.17638,1.17636,1.17636
2026-01-03 03:50:00,1.17636,1.17636,1.17635,1.17635
2026-01-03 03:51:00,1.17635,1.17648,1.17635,1.17648
2026-01-03 03:52:00,1.17649,1.17649,1.17644,1.17647
2026-01-03 03:53:00,1.17645,1.17647,1.17645,1.17646
2026-01-03 03:54:00,1.17645,1.17646,1.17645,1.17645
2026-01-03 03:55:00,1.17645,1.17646,1.17641,1.17642
2026-01-03 03:56:00,1.17641,1.17644,1.17637,1.17637
2026-01-03 03:57:00,1.17638,1.17644,1.17637,1.17643
2026-01-03 03:58:00,1.17643,1.17645,1.17642,1.17642
2026-01-03 03:59:00,1.17641,1.17644,1.17639,1.17644
2026-01-03 04:00:00,1.17645,1.17645,1.17640,1.17640
2026-01-03 04:01:00,1.17641,1.17643,1.17637,1.17640
2026-01-03 04:02:00,1.17643,1.17645,1.17640,1.17643
2026-01-03 04:03:00,1.17644,1.17647,1.17638,1.17641
2026-01-03 04:04:00,1.17642,1.17645,1.17642,1.17645
2026-01-03 04:05:00,1.17643,1.17643,1.17640,1.17640
2026-01-03 04:06:00,1.17641,1.17641,1.17628,1.17630
2026-01-03 04:07:00,1.17629,1.17634,1.17629,1.17632
2026-01-03 04:08:00,1.17632,1.17632,1.17629,1.17629
2026-01-03 04:09:00,1.17630,1.17632,1.17630,1.17631
2026-01-03 04:10:00,1.17631,1.17631,1.17624,1.17624
2026-01-03 04:11:00,1.17622,1.17622,1.17620,1.17621
2026-01-03 04:12:00,1.17618,1.17618,1.17614,1.17615
2026-01-03 04:13:00,1.17616,1.17616,1.17609,1.17611
2026-01-03 04:14:00,1.17611,1.17611,1.17603,1.17606
2026-01-03 04:15:00,1.17608,1.17610,1.17606,1.17606
2026-01-03 04:16:00,1.17604,1.17608,1.17604,1.17606
2026-01-03 04:17:00,1.17607,1.17609,1.17604,1.17607
2026-01-03 04:18:00,1.17607,1.17611,1.17607,1.17608
2026-01-03 04:19:00,1.17611,1.17612,1.17608,1.17610
2026-01-03 04:20:00,1.17610,1.17611,1.17602,1.17602
2026-01-03 04:21:00,1.17601,1.17601,1.17596,1.17597
2026-01-03 04:22:00,1.17599,1.17599,1.17595,1.17598
2026-01-03 04:23:00,1.17597,1.17598,1.17590,1.17592
2026-01-03 04:24:00,1.17594,1.17597,1.17592,1.17595
2026-01-03 04:25:00,1.17596,1.17596,1.17585,1.17589
2026-01-03 04:26:00,1.17590,1.17591,1.17585,1.17590
2026-01-03 04:27:00,1.17588,1.17590,1.17584,1.17585
2026-01-03 04:28:00,1.17585,1.17585,1.17578,1.17580
2026-01-03 04:29:00,1.17579,1.17581,1.17578,1.17581
2026-01-03 04:30:00,1.17582,1.17582,1.17578,1.17578
2026-01-03 04:31:00,1.17579,1.17579,1.17575,1.17575
2026-01-03 04:32:00,1.17574,1.17576,1.17567,1.17569
2026-01-03 04:33:00,1.17567,1.17572,1.17567,1.17571
2026-01-03 04:34:00,1.17569,1.17571,1.17565,1.17567
2026-01-03 04:35:00,1.17566,1.17566,1.17561,1.17561
2026-01-03 04:36:00,1.17562,1.17565,1.17562,1.17563
2026-01-03 04:37:00,1.17564,1.17564,1.17560,1.17562
2026-01-03 04:38:00,1.17562,1.17571,1.17559,1.17569
2026-01-03 04:39:00,1.17570,1.17570,1.17564,1.17570
2026-01-03 04:40:00,1.17568,1.17570,1.17563,1.17564
2026-01-03 04:41:00,1.17563,1.17563,1.17559,1.17559
2026-01-03 04:42:00,1.17558,1.17558,1.17554,1.17555
2026-01-03 04:43:00,1.17553,1.17554,1.17551,1.17553
2026-01-03 04:44:00,1.17555,1.17557,1.17550,1.17557
2026-01-03 04:45:00,1.17556,1.17561,1.17554,1.17561
2026-01-03 04:46:00,1.17561,1.17561,1.17554,1.17555
2026-01-03 04:47:00,1.17557,1.17562,1.17557,1.17562
2026-01-03 04:48:00,1.17561,1.17570,1.17561,1.17569
2026-01-03 04:49:00,1.17569,1.17570,1.17566,1.17570
2026-01-03 04:50:00,1.17570,1.17571,1.17564,1.17565
2026-01-03 04:51:00,1.17562,1.17563,1.17560,1.17561
2026-01-03 04:52:00,1.17560,1.17561,1.17560,1.17560
2026-01-03 04:53:00,1.17561,1.17562,1.17556,1.17560
2026-01-03 04:54:00,1.17561,1.17562,1.17560,1.17560
2026-01-03 04:55:00,1.17561,1.17561,1.17559,1.17559
2026-01-03 04:56:00,1.17559,1.17560,1.17558,1.17558
2026-01-03 04:57:00,1.17559,1.17560,1.17553,1.17555
2026-01-03 04:58:00,1.17553,1.17555,1.17549,1.17551
2026-01-03 04:59:00,1.17552,1.17554,1.17550,1.17553
2026-01-03 05:00:00,1.17553,1.17553,1.17548,1.17550
2026-01-03 05:01:00,1.17548,1.17553,1.17547,1.17547
2026-01-03 05:02:00,1.17548,1.17554,1.17548,1.17552
2026-01-03 05:03:00,1.17553,1.17553,1.17547,1.17548
2026-01-03 05:04:00,1.17550,1.17550,1.17547,1.17547
2026-01-03 05:05:00,1.17548,1.17548,1.17548,1.17548
2026-01-03 05:06:00,1.17549,1.17552,1.17549,1.17549
